Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Smithsonian Environmental Research Center (SERC),647 Contees Wharf Rd,,Edgewater,MD,21037,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,200-8,38.893647,-76.539373,2021-02-22,41230,2021-03-11 23:22:17 UTC,FG,23,Smithsonian Institution,2011-05-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,SI,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,James J Peters VA Medical Center,130 W Kingsbridge Rd,JJPVA Motor Pool,Bronx,NY,10468,,,E,,Private - Government only,Accepts fleet card,,,,,,2,,,Non-Networked,,GPS,40.867403,-73.906405,2021-02-22,41240,2021-08-04 00:01:52 UTC,FG,19,Department of Veterans Affairs,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,VA,HOSPITAL,,,,,,,$0.13 per kWh,,,,,,,,,,,,,,,,,,,false
ELEC,Greenville-Spartanburg International Airport - National Car Rental,1960 GSP Dr,,Greer,SC,29651,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,34.889277,-82.215666,2023-06-12,41263,2023-06-12 16:56:16 UTC,SG,,,2011-09-01,,,,,J1772,US,,,,Privé,,private,,,RENTAL_CAR_RETURN,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,Advanced Micro Devices Inc,2485 Augustine Dr,,Santa Clara,CA,95054,,,E,,Private,Employee use only,,,,,,14,,,Non-Networked,,200-8,37.38237,-121.970806,2023-01-10,41352,2023-02-14 15:54:11 UTC,P,,,2011-06-15,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true
ELEC,Arlington County CSW,1400 N Uhle St,Parking level,Arlington,VA,22201,,,E,,Private - Government only,Fleet use only,,,,,,1,,,Non-Networked,,GPS,38.889751,-77.08499,2021-12-09,41772,2023-02-15 22:45:41 UTC,LG,,,2011-10-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Puget Sound Energy,3130 S 38th St,,Tacoma,WA,98409,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.22213,-122.478493,2023-09-14,41779,2023-09-14 14:01:49 UTC,T,,,2011-10-15,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hawaii State Office Tower,235 S Beretania St,,Honolulu,HI,96813,,,E,,Private - Government only,State Motor Pool only,,,,,,1,,,Non-Networked,,200-8,21.309472,-157.857848,2022-10-11,41985,2023-02-15 22:45:41 UTC,SG,,,2011-07-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Waikiki Beach Marriott,2552 Kalakaua Ave,3rd Floor of Parking Garage and at Valet,Honolulu,HI,96815,,,E,,Private,,,,,,,1,,,Non-Networked,,200-8,21.272518,-157.823246,2023-01-10,41988,2023-02-14 15:54:11 UTC,P,,,2011-09-30,,,,,J1772,US,,,,Privé,,private,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Ashforth,3001 Summer St,,Stamford,CT,06905,,,E,,Private,Building tenant use only,,,,,,1,,,Non-Networked,,200-9,41.071157,-73.549133,2022-05-05,42043,2023-02-15 22:45:41 UTC,P,,,2011-09-30,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true
ELEC,City of Tacoma - Municipal Building,747 Market St,Located in staff parking garage,Tacoma,WA,98402,,,E,,Private,Fleet use only,,,,,,2,,,Non-Networked,,200-9,47.255854,-122.44172,2023-08-10,42044,2023-08-10 16:58:49 UTC,LG,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Duke Energy,139 E 4th St,E 4th and Main,Cincinnati,OH,45202,,,E,,Private,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,2,,,Non-Networked,,GPS,39.09971237,-84.50933838,2023-01-10,42196,2023-02-14 15:54:11 UTC,T,,,2020-08-31,,,,,J1772 NEMA1450,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,true
ELEC,City of Raleigh - Transit Center,808 Bus Way,,Raleigh,NC,27610,,919-996-3030,E,,Private,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,2,,,Non-Networked,,GPS,35.767483,-78.563464,2023-01-10,42402,2023-02-14 15:54:11 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,Town of Normal - Fire Department Headquarters,606 S Main St,"Located in Headquarters parking lot, easternmost space facing College",Normal,IL,61761,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.505132,-88.994211,2022-10-11,42460,2023-02-15 22:45:41 UTC,LG,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,FIRE_STATION,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City of Boulder - Municipal Service Center,5050 Pearl St,,Boulder,CO,80301,,,E,,Private,24 hours daily; employee use only,,,,,1,1,,,Non-Networked,,200-9,40.024578,-105.232194,2022-01-10,42542,2023-02-15 22:45:41 UTC,LG,,,2013-02-01,,,,,J1772 NEMA520,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,false
ELEC,City of Boulder - Park Central Building,1739 Broadway,,Boulder,CO,80302,,,E,,Private,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,1,,,Non-Networked,,GPS,40.0148,-105.2792,2022-01-10,42543,2023-02-15 22:45:41 UTC,LG,,,2018-03-01,,,,,J1772 NEMA520,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,false
ELEC,Frito Lay LLC,6611 Broughton Ave,E Broad St and Brice Rd,Columbus,OH,43213,,,E,,Private,,,,,,,5,,,Non-Networked,,200-9,39.986545,-82.823727,2023-06-12,42639,2023-06-12 16:56:16 UTC,P,,,2011-12-01,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,HD,false
ELEC,Riteway Bus Service Inc,7433 S 10th St,,Oak Creek,WI,53154,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,42.909432,-87.928747,2022-12-13,42659,2023-02-15 22:45:41 UTC,P,,,2011-01-31,,,,,J1772,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Norwich Public Utilities,16 S Golden St,"Route 395, exit 83, follow Route 975 to Route 12 S",Norwich,CT,06360,,,E,,Private,Employee use only,,,,,,4,,,Non-Networked,,200-9,41.526802,-72.063684,2023-10-12,42689,2023-10-12 13:37:08 UTC,T,,,2012-05-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,Pricing unknown,,,,,,,,,,,,,,,,,,,true
ELEC,Middle Tennessee Electric Membership Corp - Corporate Headquarters,555 New Salem Rd,,Murfreesboro,TN,37129,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.837613,-86.407098,2022-11-10,42939,2023-02-15 22:45:41 UTC,P,,,2011-04-30,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,DTE Energy - Western Wayne Center,8001 Haggerty Rd,South of intersection of Haggerty Road and Ecorse Road on east side of Haggerty; two easternmost parking spaces along southernmost face of main building.,Belleville,MI,48111,,,E,,Private,Fleet and guest use only,,,,,,2,,,Non-Networked,,GPS,42.244351,-83.444131,2023-09-14,43248,2023-09-14 14:01:49 UTC,T,,,2012-03-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true
ELEC,Minnesota Department of Natural Resources,500 Lafayette Rd N,"Located in parking lot, first right north of the intersection of Lafayette and Grove",St. Paul,MN,55155,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,44.956138,-93.084209,2023-05-03,43455,2023-05-03 20:36:28 UTC,LG,,,2011-11-01,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Miami Dade County Fleet,201 NW 1st St,Corner of NW 1st St. and NW 2nd Ave.,Miami,FL,33128,,,E,,Private - Government only,7:30am-4pm daily,,,,,,4,,,Non-Networked,,200-9,25.7752,-80.198072,2023-01-10,43615,2023-08-16 19:33:37 UTC,LG,,,2012-03-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FLEET_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Balise Nissan - Warwick,1350 Post Rd,,Warwick,RI,02888,,,E,,Private,Dealership use only,,,,,,1,,,Non-Networked,,GPS,41.742755,-71.428289,2020-06-09,43760,2023-02-15 22:45:41 UTC,P,,,2014-03-27,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Middle Tennessee Electric Membership Corp - District Office,2156 Edward Curd Ln,,Franklin,TN,37067,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.922223,-86.821182,2022-11-10,43761,2023-02-15 22:45:41 UTC,P,,,2011-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Middle Tennessee Electric Membership Corp - District Office,201 Maddox-Simpson Pkwy,,Lebanon,TN,37090,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,36.174597,-86.298021,2022-11-10,43763,2023-02-15 22:45:41 UTC,P,,,2011-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Middle Tennessee Electric Membership Corp - District Office,326 Saint Andrews Dr,,Murfreesboro,TN,37128,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.843311,-86.446636,2022-11-10,43764,2023-02-15 22:45:41 UTC,P,,,2011-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,City of Renton - City Shops,3555 NE 2nd St,,Renton,WA,98056,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,47.483635,-122.170748,2023-09-14,43795,2023-09-14 14:01:49 UTC,LG,,,2017-01-12,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,City of Renton - City Hall,1055 S Grady Way,,Renton,WA,98057,,,E,,Private,24 hours daily,,,,,,2,,,Non-Networked,,200-9,47.474537,-122.204976,2023-09-14,43796,2023-11-09 21:23:35 UTC,LG,,,2017-01-12,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,Carolina Nissan,1329 Huffman Mill Rd,,Burlington,NC,27215,,336-584-0201,E,,Private,Dealership use only,,,,,,2,,,Non-Networked,,200-9,36.063557,-79.503697,2022-03-07,43877,2023-02-14 15:54:11 UTC,P,,,2011-04-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Delta Electronics,46101 Fremont Blvd,Fremont Blvd and Cushing Pkwy,Fremont,CA,94538,,,E,,Private,,,,,,,18,2,,Non-Networked,,GPS,37.488952,-121.948969,2022-08-10,44017,2023-02-15 22:45:41 UTC,P,,,2011-04-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,false
ELEC,Campbell-Nelson Nissan,24325 Highway 99,,Edmonds,WA,98026,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.778229,-122.344838,2020-07-13,44136,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Campbell Nissan - Everett,10500 Highway 99 S,,Everett,WA,98204,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.90272981640562,-122.2469883724914,2022-10-11,44137,2023-02-14 15:54:11 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Olympia Nissan,2220 Carriage Dr SW,,Olympia,WA,98502,,360-352-8558,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.031067,-122.930247,2022-03-07,44147,2023-02-14 15:54:11 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Bill Robertson Nissan,928 N 28th Ave,,Pasco,WA,99301,,509-545-3000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,46.236607,-119.128998,2020-06-09,44148,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Bill Korum's Puyallup Nissan,101 Valley Ave NW,,Puyallup,WA,98371,,253-848-4507,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.207367,-122.294997,2022-02-10,44150,2022-02-10 19:42:29 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Younker Nissan,3401 E Valley Rd,,Renton,WA,98058,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.448354,-122.2188,2022-03-07,44151,2023-02-14 15:54:11 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,City of Seattle - Muni Tower,700 5th Ave,,Seattle,WA,98124,,,E,,Private,,,,,,,32,,,Non-Networked,,200-8,47.604906,-122.330278,2023-01-10,44156,2023-02-14 15:54:11 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,City of Seattle - Parking Enforcement Division,2203 Airport Way S,,Seattle,WA,98134,,,E,,Private,,,,,,,13,,,Non-Networked,,200-9,47.582934,-122.323106,2023-01-10,44158,2023-02-14 15:54:11 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City of Seattle - Seattle City Light North Service Center,1300 N 97th St,,Seattle,WA,98103,,,E,,Private,,,,,,,4,,,Non-Networked,,200-8,47.699613,-122.341922,2023-01-10,44160,2023-02-14 15:54:11 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,City of Seattle - Seattle Water Ops,2700 Airport Way S,,Seattle,WA,98134,,,E,,Private,,,,,,,4,,,Non-Networked,,200-8,47.57952,-122.321401,2022-06-14,44162,2023-02-15 22:45:41 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City of Seattle - West Bridge,4209 W Marginal Way SW,,Seattle,WA,98106,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,47.565149,-122.353024,2023-01-10,44163,2023-02-14 15:54:11 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Tacoma Nissan,4030 S Tacoma Way,,Tacoma,WA,98409,,253-473-6200,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.21978,-122.48576,2022-02-10,44166,2022-02-10 19:42:29 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Thruway Nissan,79 Route 17K,,Newburgh,NY,12550,,845-562-1000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.504105,-74.068916,2020-06-09,44175,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Country Club Imports,55 Oneida St,,Oneonta,NY,13820,,607-432-2800,E,,Private,,,,,,,1,,,Non-Networked,,GPS,42.451285,-75.100333,2020-06-09,44177,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,West-Herr Nissan,3580 Southwestern Blvd,,Orchard Park,NY,14127,,716-662-8008,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.784867,-78.76558,2020-06-09,44179,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan 112,730 Route 112,Route 112,Patchogue,NY,11772,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,40.792986,-73.00827,2020-06-09,44181,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Huttig Nissan,4670 State Route 9,,Plattsburgh,NY,12901,,518-561-1210,E,,Private,,,,,,,1,,,Non-Networked,,200-9,44.667361,-73.444894,2020-06-09,44183,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan City - Port Chester,225 Boston Post Rd,,Port Chester,NY,10573,,914-937-1777,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.996358,-73.669405,2020-06-09,44185,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Riverhead Auto Mall,1800 Old Country Rd,,Riverhead,NY,11901,,631-369-0600,E,,Private,,,,,,,1,,,Non-Networked,,GPS,40.924758,-72.704752,2020-12-03,44187,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Dorschel Nissan,3817 W Henrietta Rd,,Rochester,NY,14623,,585-334-9440,E,,Private,,,,,,,1,,,Non-Networked,,200-8,43.077581,-77.641934,2020-06-09,44189,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Smithtown,535 Middle Country Rd,,St. James,NY,11780,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.859886,-73.162067,2022-03-07,44191,2023-02-14 15:54:11 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Lia Nissan,2233 Central Ave,,Schenectady,NY,12304,,518-579-2000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.764517,-73.88522,2020-06-09,44193,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Legend Nissan,268 Jericho Turnpike,,Syosset,NY,11791,,516-496-8181,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.809865,-73.507761,2022-03-07,44198,2023-02-14 15:54:11 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Gregoris Motors,555 W Merrick Rd,,Valley Stream,NY,11580,,516-825-8700,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.670497,-73.717206,2020-06-09,44202,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,,Vestal,NY,13850,,607-729-3511,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.095812,-76.003703,2020-06-09,44205,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Poughkeepsie Nissan,1445 Route 9,,Wappingers Falls,NY,12590,,845-297-4314,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.587383,-73.908392,2020-06-09,44207,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Vision Nissan,785 Ridge Rd,,Webster,NY,14580,,585-787-2000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,43.204065,-77.478237,2020-06-09,44209,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Westbury,939 Old Country Rd,,Westbury,NY,11590,,516-338-5600,E,,Private,,,,,,,1,,,Non-Networked,,200-8,40.753954,-73.561974,2020-06-09,44213,2023-02-15 22:45:41 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Yorktown Heights,3495 Old Crompond Rd,,Yorktown Heights,NY,10598,,914-737-3500,E,,Private,,,,,,,1,,,Non-Networked,,200-8,41.289317,-73.835547,2022-02-10,44219,2022-02-10 19:42:29 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Carr Nissan,3855 SW Cedar Hills Blvd,,Beaverton,OR,97005,,503-643-8676,E,,Private,,,,,,,1,,,Non-Networked,,200-9,45.491783,-122.81107,2020-06-09,44225,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Kiefer Nissan,900 NW 4th St,,Corvallis,OR,97330,,541-753-1694,E,,Private,,,,,,,1,,,Non-Networked,,GPS,44.572608,-123.258425,2020-06-09,44228,2023-02-15 22:45:41 UTC,P,,,2011-11-10,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lithia Nissan of Eugene,2060 Martin Luther King,,Eugene,OR,97401,,541-686-2211,E,,Private,,,,,,,1,,,Non-Networked,,GPS,44.05902085037804,-123.08139746322934,2020-06-09,44230,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Dick Hannah Nissan,19505 SE McLoughlin Blvd,,Gladstone,OR,97027,,503-655-6519,E,,Private,,,,,,,1,,,Non-Networked,,200-9,45.378967,-122.603899,2020-06-09,44233,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Chuck Colvin Nissan,1925 N Highway 99W,,McMinnville,OR,97128,,503-472-6124,E,,Private,,,,,,,1,,,Non-Networked,,200-9,45.227394,-123.180863,2020-06-09,44241,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lithia Nissan,4560 Grumman Dr,,Medford,OR,97504,,541-930-3025,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.379969,-122.858192,2020-06-09,44243,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Rustom Nissan - Portland,1212 NE 122nd Ave,,Portland,OR,97230,,503-251-3349,E,,Private,,,,,,,1,,,Non-Networked,,200-9,45.531759,-122.537403,2020-06-09,44247,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Salem,2755 Mission St SE,,Salem,OR,97302,,503-581-3849,E,,Private,,,,,,,1,,,Non-Networked,,200-9,44.921582,-123.006236,2022-03-07,44251,2023-02-14 15:54:11 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Tonkin Nissan,26700 SW 95th Ave,,Wilsonville,OR,97070,,503-222-2277,E,,Private,,,,,,,3,,,Non-Networked,,200-9,45.326814,-122.770853,2020-06-09,44255,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Advantage Nissan,5101 Auto Center Blvd,,Bremerton,WA,98312,,360-373-6300,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.562162,-122.684286,2020-06-09,44270,2023-02-15 22:45:41 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
